dataset_name,series_description,algorithm,hyperparameters
1016-2-2-4-classification.csv,"A multivariate classification time-series dataset consists of 7385 samples and 8 features with 4 numerical and 4 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00. Similarly, the missing values percentages for categorical features range from 27 to 27 with mean 27.0 and standard deviation 0.0.
 The target column has 2 classes with entropy value 1.00 showing a Balanced dataset. Among the 7385 samples the target ground-truth class has changed 206 times representing a percentage of 2.81%. There are 8 features in the dataset with a ratio of numerical to categorical features of 1.0.
 Among the numerical predictors, the series has 4 numerical features detected as Stationary out of the 4 numerical features using the dickey-fuller test and the rest are Unstationary. 4 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.220. to 0.401 and kurtosis values of 0.34 to 0.72. The fractal dimension analysis yields values ranging from -0.44 to -0.09 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of 0.09, maximum 1.00, mean 0.66, and standard deviation 0.42. The count of numerical predictors with outliers is 2 with the minimum percentage of 0.00%, maximum percentage of 0.46%, average percentage of 0.14%, and standard deviation percentage of 0.22%.
 Among the categorical predictors, the count of symbols ranges from 42 to 69 with a minimum entropy value 1.284009799834391, maximum entropy 5.328229573680992, mean 4.083882015617764, and standard deviation 1.6284644602773584,
The dataset is converted into a simple classification task by extracting the previously described features.",XGBoostClassifier,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 20, 'reg_lambda': 0.2}"
1031-58-1-1-3-classification.csv,"A multivariate classification time-series dataset consists of 6768 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.45 showing a Unbalanced dataset. Among the 6768 samples the target ground-truth class has changed 1369 times representing a percentage of 20.33%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 14 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.002. to 13.174 and kurtosis values of 0.02 to 222.83. The fractal dimension analysis yields values ranging from -0.67 to -0.12 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.96, maximum 1.00, mean 0.09, and standard deviation 0.49. The count of numerical predictors with outliers is 16 with the minimum percentage of 1.69%, maximum percentage of 11.91%, average percentage of 6.16%, and standard deviation percentage of 2.96%.

The dataset is converted into a simple classification task by extracting the previously described features.",XGBoostClassifier,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 20, 'reg_lambda': 0.2}"
1031-40-2-1-6-classification.csv,"A multivariate classification time-series dataset consists of 6656 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.47 showing a Unbalanced dataset. Among the 6656 samples the target ground-truth class has changed 1343 times representing a percentage of 20.28%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 16 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.079. to 12.683 and kurtosis values of 0.20 to 232.45. The fractal dimension analysis yields values ranging from -0.69 to -0.13 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.96, maximum 1.00, mean 0.11, and standard deviation 0.49. The count of numerical predictors with outliers is 16 with the minimum percentage of 1.37%, maximum percentage of 11.10%, average percentage of 6.48%, and standard deviation percentage of 2.56%.

The dataset is converted into a simple classification task by extracting the previously described features.",LassoClassifier,"{'C': 0.5, 'penalty': 'l1', 'solver': 'saga'}"
1020-35-2-classification.csv,"A multivariate classification time-series dataset consists of 7010 samples and 11 features with 9 numerical and 2 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00. Similarly, the missing values percentages for categorical features range from 0 to 0 with mean 0.0 and standard deviation 0.0.
 The target column has 3 classes with entropy value 1.46 showing a Unbalanced dataset. Among the 7010 samples the target ground-truth class has changed 792 times representing a percentage of 11.35%. There are 11 features in the dataset with a ratio of numerical to categorical features of 4.5.
 Among the numerical predictors, the series has 8 numerical features detected as Stationary out of the 9 numerical features using the dickey-fuller test and the rest are Unstationary. 9 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 38 seasonality components detected in the numerical predictors. The top 3 common seasonality components are represented using sinusoidal waves.  of periods 438,467,876 The numerical predictors also exhibit skewness values ranging from 0.311. to 8.743 and kurtosis values of 0.31 to 183.29. The fractal dimension analysis yields values ranging from -0.74 to -0.11 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.82, maximum 1.00, mean 0.13, and standard deviation 0.48. The count of numerical predictors with outliers is 7 with the minimum percentage of 0.00%, maximum percentage of 8.62%, average percentage of 2.54%, and standard deviation percentage of 2.90%.
 Among the categorical predictors, the count of symbols ranges from 17 to 50 with a minimum entropy value 0.3055667798210689, maximum entropy 3.9916754246870734, mean 2.1486211022540713, and standard deviation 1.8430543224330023,
The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=2), 'learning_rate': 1.0, 'n_estimators': 50}"
1016-4-1-5-classification.csv,"A multivariate classification time-series dataset consists of 7109 samples and 12 features with 4 numerical and 8 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00. Similarly, the missing values percentages for categorical features range from 0 to 0 with mean 0.0 and standard deviation 0.0.
 The target column has 2 classes with entropy value 0.99 showing a Balanced dataset. Among the 7109 samples the target ground-truth class has changed 315 times representing a percentage of 4.45%. There are 12 features in the dataset with a ratio of numerical to categorical features of 0.5.
 Among the numerical predictors, the series has 4 numerical features detected as Stationary out of the 4 numerical features using the dickey-fuller test and the rest are Unstationary. 4 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 5 seasonality components detected in the numerical predictors. The top 3 common seasonality components are represented using sinusoidal waves.  of periods 97,1015,1184 The numerical predictors also exhibit skewness values ranging from 0.047. to 0.535 and kurtosis values of 0.25 to 0.83. The fractal dimension analysis yields values ranging from -0.50 to -0.08 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of 0.11, maximum 1.00, mean 0.66, and standard deviation 0.42. The count of numerical predictors with outliers is 4 with the minimum percentage of 0.03%, maximum percentage of 1.47%, average percentage of 0.53%, and standard deviation percentage of 0.64%.
 Among the categorical predictors, the count of symbols ranges from 9 to 62 with a minimum entropy value 1.5648290810540126, maximum entropy 5.200743980249239, mean 3.7074777233239438, and standard deviation 1.4366999447496311,
The dataset is converted into a simple classification task by extracting the previously described features.",RandomForestClassifier,"{'max_depth': 10, 'n_estimators': 50}"
1031-15-2-1-4-classification.csv,"A multivariate classification time-series dataset consists of 7205 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.47 showing a Unbalanced dataset. Among the 7205 samples the target ground-truth class has changed 1539 times representing a percentage of 21.46%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 13 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.032. to 13.432 and kurtosis values of 0.01 to 220.45. The fractal dimension analysis yields values ranging from -0.65 to -0.12 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.92, maximum 1.00, mean 0.09, and standard deviation 0.48. The count of numerical predictors with outliers is 16 with the minimum percentage of 1.24%, maximum percentage of 13.74%, average percentage of 7.14%, and standard deviation percentage of 4.34%.

The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=2), 'learning_rate': 1.0, 'n_estimators': 50}"
1031-58-1-1-1-classification.csv,"A multivariate classification time-series dataset consists of 6727 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.48 showing a Unbalanced dataset. Among the 6727 samples the target ground-truth class has changed 1439 times representing a percentage of 21.50%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 14 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.002. to 11.230 and kurtosis values of 0.18 to 163.75. The fractal dimension analysis yields values ranging from -0.67 to -0.12 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.97, maximum 1.00, mean 0.10, and standard deviation 0.48. The count of numerical predictors with outliers is 15 with the minimum percentage of 0.00%, maximum percentage of 8.34%, average percentage of 5.22%, and standard deviation percentage of 2.60%.

The dataset is converted into a simple classification task by extracting the previously described features.",XGBoostClassifier,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 20, 'reg_lambda': 0.2}"
1016-4-3-2-classification.csv,"A multivariate classification time-series dataset consists of 7109 samples and 12 features with 4 numerical and 8 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00. Similarly, the missing values percentages for categorical features range from 0 to 0 with mean 0.0 and standard deviation 0.0.
 The target column has 2 classes with entropy value 0.97 showing a Unbalanced dataset. Among the 7109 samples the target ground-truth class has changed 322 times representing a percentage of 4.55%. There are 12 features in the dataset with a ratio of numerical to categorical features of 0.5.
 Among the numerical predictors, the series has 4 numerical features detected as Stationary out of the 4 numerical features using the dickey-fuller test and the rest are Unstationary. 3 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 6 seasonality components detected in the numerical predictors. The top 3 common seasonality components are represented using sinusoidal waves.  of periods 129,151,165 The numerical predictors also exhibit skewness values ranging from 0.093. to 0.624 and kurtosis values of 0.04 to 0.60. The fractal dimension analysis yields values ranging from -0.51 to -0.08 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.04, maximum 1.00, mean 0.61, and standard deviation 0.49. The count of numerical predictors with outliers is 3 with the minimum percentage of 0.00%, maximum percentage of 0.72%, average percentage of 0.44%, and standard deviation percentage of 0.31%.
 Among the categorical predictors, the count of symbols ranges from 9 to 57 with a minimum entropy value 1.314812045592728, maximum entropy 5.097310123316942, mean 3.6453917406981855, and standard deviation 1.4257184197075115,
The dataset is converted into a simple classification task by extracting the previously described features.",LassoClassifier,"{'C': 10.57371263440564, 'penalty': 'l1', 'solver': 'saga'}"
1031-28-1-1-4-classification.csv,"A multivariate classification time-series dataset consists of 7627 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.44 showing a Unbalanced dataset. Among the 7627 samples the target ground-truth class has changed 1567 times representing a percentage of 20.64%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 15 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.039. to 16.788 and kurtosis values of 0.02 to 379.69. The fractal dimension analysis yields values ranging from -0.66 to -0.07 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.82, maximum 1.00, mean 0.22, and standard deviation 0.44. The count of numerical predictors with outliers is 16 with the minimum percentage of 1.50%, maximum percentage of 13.31%, average percentage of 6.77%, and standard deviation percentage of 3.32%.

The dataset is converted into a simple classification task by extracting the previously described features.",XGBoostClassifier,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 20, 'reg_lambda': 0.2}"
1030-452-classification.csv,"A multivariate classification time-series dataset consists of 4140 samples and 5 features with 5 numerical and 0 categorical features. Each instance has a window length of 7. The dataset has a sampling rate of 1440.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.57 showing a Balanced dataset. Among the 4140 samples the target ground-truth class has changed 56 times representing a percentage of 1.36%. There are 5 features in the dataset
 Among the numerical predictors, the series has 1 numerical features detected as Stationary out of the 5 numerical features using the dickey-fuller test and the rest are Unstationary. 5 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.207. to 2.073 and kurtosis values of 0.86 to 8.61. The fractal dimension analysis yields values ranging from -0.61 to -0.32 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.19, maximum 1.00, mean 0.62, and standard deviation 0.54. The count of numerical predictors with outliers is 1 with the minimum percentage of 0.00%, maximum percentage of 3.88%, average percentage of 0.78%, and standard deviation percentage of 1.74%.

The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=1), 'learning_rate': 1.0, 'n_estimators': 50}"
1031-20-1-1-6-classification.csv,"A multivariate classification time-series dataset consists of 6366 samples and 16 features with 16 numerical and 0 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00.
 The target column has 3 classes with entropy value 1.45 showing a Unbalanced dataset. Among the 6366 samples the target ground-truth class has changed 1267 times representing a percentage of 20.01%. There are 16 features in the dataset
 Among the numerical predictors, the series has 16 numerical features detected as Stationary out of the 16 numerical features using the dickey-fuller test and the rest are Unstationary. 14 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 0 seasonality components detected in the numerical predictors. The top 0 common seasonality components are represented using sinusoidal waves. The numerical predictors also exhibit skewness values ranging from 0.021. to 10.392 and kurtosis values of 0.05 to 134.10. The fractal dimension analysis yields values ranging from -0.65 to -0.12 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.97, maximum 1.00, mean 0.10, and standard deviation 0.50. The count of numerical predictors with outliers is 16 with the minimum percentage of 0.46%, maximum percentage of 14.77%, average percentage of 6.57%, and standard deviation percentage of 4.92%.

The dataset is converted into a simple classification task by extracting the previously described features.",AdaboostClassifier,"{'estimator': DecisionTreeClassifier(max_depth=2), 'learning_rate': 1.0, 'n_estimators': 50}"
1020-69-2-classification.csv,"A multivariate classification time-series dataset consists of 7010 samples and 11 features with 9 numerical and 2 categorical features. Each instance has a window length of 24. The dataset has a sampling rate of 60.0 minutes. The dataset has a missing values percentage of 0.0%. The missing values percentages for numerical features range from 0 to 0 with mean 0.00 and standard deviation 0.00. Similarly, the missing values percentages for categorical features range from 0 to 0 with mean 0.0 and standard deviation 0.0.
 The target column has 3 classes with entropy value 1.35 showing a Unbalanced dataset. Among the 7010 samples the target ground-truth class has changed 708 times representing a percentage of 10.15%. There are 11 features in the dataset with a ratio of numerical to categorical features of 4.5.
 Among the numerical predictors, the series has 8 numerical features detected as Stationary out of the 9 numerical features using the dickey-fuller test and the rest are Unstationary. 9 of them are Multiplicative time-series features and the rest are Additive time-series features. There is an average of 34 seasonality components detected in the numerical predictors. The top 3 common seasonality components are represented using sinusoidal waves.  of periods 389,412,1402 The numerical predictors also exhibit skewness values ranging from 0.417. to 2.276 and kurtosis values of 0.25 to 7.98. The fractal dimension analysis yields values ranging from -0.75 to -0.15 indicating a Complex and Irregular time-series structure for the numerical predictors. The correlation values among the numerical predictors have a minimum of -0.84, maximum 1.00, mean 0.15, and standard deviation 0.51. The count of numerical predictors with outliers is 9 with the minimum percentage of 0.04%, maximum percentage of 5.71%, average percentage of 2.58%, and standard deviation percentage of 2.25%.
 Among the categorical predictors, the count of symbols ranges from 17 to 57 with a minimum entropy value 0.35681473151123505, maximum entropy 3.731822762100922, mean 2.0443187468060784, and standard deviation 1.6875040152948435,
The dataset is converted into a simple classification task by extracting the previously described features.",RandomForestClassifier,"{'max_depth': 10, 'n_estimators': 50}"
